path_id,path_name,gene_name,description
hsa05206,MicroRNAs in cancer,BCL2L11,BCL2 like 11 [KO:K16341]
hsa05206,MicroRNAs in cancer,MARCKS,myristoylated alanine rich protein kinase C substrate [KO:K12561]
hsa05206,MicroRNAs in cancer,BMPR2,bone morphogenetic protein receptor type 2 [KO:K04671] [EC:2.7.11.30]
hsa05206,MicroRNAs in cancer,MIR449A,microRNA 449a [KO:K17377]
hsa05206,MicroRNAs in cancer,HDAC1,histone deacetylase 1 [KO:K06067] [EC:3.5.1.98]
hsa05206,MicroRNAs in cancer,HDAC2,histone deacetylase 2 [KO:K06067] [EC:3.5.1.98]
hsa05206,MicroRNAs in cancer,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit [KO:K11430] [EC:2.1.1.356]
hsa05206,MicroRNAs in cancer,GLS2,glutaminase 2 [KO:K01425] [EC:3.5.1.2]
hsa05206,MicroRNAs in cancer,GLS,glutaminase [KO:K01425] [EC:3.5.1.2]
hsa05206,MicroRNAs in cancer,SIRT1,sirtuin 1 [KO:K11411] [EC:2.3.1.286]
hsa05206,MicroRNAs in cancer,WNT3,Wnt family member 3 [KO:K00312]
hsa05206,MicroRNAs in cancer,WNT3A,Wnt family member 3A [KO:K00312]
hsa05206,MicroRNAs in cancer,MIR330,microRNA 330 [KO:K17373]
hsa05206,MicroRNAs in cancer,MIR331,microRNA 331 [KO:K17374]
hsa05206,MicroRNAs in cancer,CDCA5,cell division cycle associated 5 [KO:K17390]
hsa05206,MicroRNAs in cancer,KIF23,kinesin family member 23 [KO:K17387]
hsa05206,MicroRNAs in cancer,MIR520C,microRNA 520c [KO:K17389]
hsa05206,MicroRNAs in cancer,ROCK1,Rho associated coiled-coil containing protein kinase 1 [KO:K04514] [EC:2.7.11.39]
hsa05206,MicroRNAs in cancer,PRKCE,protein kinase C epsilon [KO:K18050] [EC:2.7.11.13]
hsa05206,MicroRNAs in cancer,SLC45A3,solute carrier family 45 member 3 [KO:K15379]
hsa05206,MicroRNAs in cancer,VIM,vimentin [KO:K07606]
hsa05205,Proteoglycans in cancer,CD44,CD44 molecule (IN blood group) [KO:K06256]
hsa05205,Proteoglycans in cancer,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase [KO:K05704] [EC:2.7.10.2]"
hsa05205,Proteoglycans in cancer,CTTN,cortactin [KO:K06106]
hsa05205,Proteoglycans in cancer,HCLS1,hematopoietic cell-specific Lyn substrate 1 [KO:K06106]
hsa05205,Proteoglycans in cancer,ERBB2,erb-b2 receptor tyrosine kinase 2 [KO:K05083] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,GRB2,growth factor receptor bound protein 2 [KO:K04364]
hsa05205,Proteoglycans in cancer,VAV3,vav guanine nucleotide exchange factor 3 [KO:K05730]
hsa05205,Proteoglycans in cancer,VAV1,vav guanine nucleotide exchange factor 1 [KO:K05730]
hsa05205,Proteoglycans in cancer,VAV2,vav guanine nucleotide exchange factor 2 [KO:K05730]
hsa05205,Proteoglycans in cancer,HRAS,"HRas proto-oncogene, GTPase [KO:K02833]"
hsa05205,Proteoglycans in cancer,KRAS,"KRAS proto-oncogene, GTPase [KO:K07827]"
hsa05205,Proteoglycans in cancer,NRAS,"NRAS proto-oncogene, GTPase [KO:K07828]"
hsa05205,Proteoglycans in cancer,RRAS,RAS related [KO:K07829]
hsa05205,Proteoglycans in cancer,RRAS2,RAS related 2 [KO:K07830]
hsa05205,Proteoglycans in cancer,MRAS,muscle RAS oncogene homolog [KO:K07831]
hsa05205,Proteoglycans in cancer,BRAF,"B-Raf proto-oncogene, serine/threonine kinase [KO:K04365] [EC:2.7.11.1]"
hsa05205,Proteoglycans in cancer,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase [KO:K04366] [EC:2.7.11.1]"
hsa05205,Proteoglycans in cancer,ARAF,"A-Raf proto-oncogene, serine/threonine kinase [KO:K08845] [EC:2.7.11.1]"
hsa05205,Proteoglycans in cancer,MAP2K1,mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]
hsa05205,Proteoglycans in cancer,MAP2K2,mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]
hsa05205,Proteoglycans in cancer,MAPK1,mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,MAPK3,mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,RAC1,Rac family small GTPase 1 [KO:K04392]
hsa05205,Proteoglycans in cancer,IQGAP1,IQ motif containing GTPase activating protein 1 [KO:K16848]
hsa05205,Proteoglycans in cancer,CDC42,cell division cycle 42 [KO:K04393]
hsa05205,Proteoglycans in cancer,ELK1,ETS transcription factor ELK1 [KO:K04375]
hsa05205,Proteoglycans in cancer,ESR1,estrogen receptor 1 [KO:K08550]
hsa05205,Proteoglycans in cancer,CCND1,cyclin D1 [KO:K04503]
hsa05205,Proteoglycans in cancer,ACTB,actin beta [KO:K05692]
hsa05205,Proteoglycans in cancer,ACTG1,actin gamma 1 [KO:K05692]
hsa05205,Proteoglycans in cancer,FLNA,filamin A [KO:K04437]
hsa05205,Proteoglycans in cancer,PAK1,p21 (RAC1) activated kinase 1 [KO:K04409] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,TIAM1,TIAM Rac1 associated GEF 1 [KO:K05731]
hsa05205,Proteoglycans in cancer,ARHGEF1,Rho guanine nucleotide exchange factor 1 [KO:K12330]
hsa05205,Proteoglycans in cancer,RHOA,ras homolog family member A [KO:K04513]
hsa05205,Proteoglycans in cancer,ROCK1,Rho associated coiled-coil containing protein kinase 1 [KO:K04514] [EC:2.7.11.39]
hsa05205,Proteoglycans in cancer,ROCK2,Rho associated coiled-coil containing protein kinase 2 [KO:K17388] [EC:2.7.11.39]
hsa05205,Proteoglycans in cancer,ANK1,ankyrin 1 [KO:K10380]
hsa05205,Proteoglycans in cancer,ANK2,ankyrin 2 [KO:K09255]
hsa05205,Proteoglycans in cancer,ANK3,ankyrin 3 [KO:K09259]
hsa05205,Proteoglycans in cancer,GAB1,GRB2 associated binding protein 1 [KO:K09593]
hsa05205,Proteoglycans in cancer,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [KO:K00922] [EC:2.7.1.153]"
hsa05205,Proteoglycans in cancer,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [KO:K00922] [EC:2.7.1.153]"
hsa05205,Proteoglycans in cancer,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [KO:K00922] [EC:2.7.1.153]"
hsa05205,Proteoglycans in cancer,P3R3URF-PIK3R3,P3R3URF-PIK3R3 readthrough [KO:K02649]
hsa05205,Proteoglycans in cancer,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]
hsa05205,Proteoglycans in cancer,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]
hsa05205,Proteoglycans in cancer,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]
hsa05205,Proteoglycans in cancer,AKT3,AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,AKT1,AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,AKT2,AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,SLC9A1,solute carrier family 9 member A1 [KO:K05742]
hsa05205,Proteoglycans in cancer,PPP1CA,protein phosphatase 1 catalytic subunit alpha [KO:K06269] [EC:3.1.3.16]
hsa05205,Proteoglycans in cancer,PPP1CB,protein phosphatase 1 catalytic subunit beta [KO:K06269] [EC:3.1.3.16]
hsa05205,Proteoglycans in cancer,PPP1CC,protein phosphatase 1 catalytic subunit gamma [KO:K06269] [EC:3.1.3.16]
hsa05205,Proteoglycans in cancer,PPP1R12A,protein phosphatase 1 regulatory subunit 12A [KO:K06270]
hsa05205,Proteoglycans in cancer,PPP1R12B,protein phosphatase 1 regulatory subunit 12B [KO:K12329]
hsa05205,Proteoglycans in cancer,PPP1R12C,protein phosphatase 1 regulatory subunit 12C [KO:K17457]
hsa05205,Proteoglycans in cancer,ARHGEF12,Rho guanine nucleotide exchange factor 12 [KO:K07532]
hsa05205,Proteoglycans in cancer,PLCE1,phospholipase C epsilon 1 [KO:K05860] [EC:3.1.4.11]
hsa05205,Proteoglycans in cancer,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1 [KO:K04958]"
hsa05205,Proteoglycans in cancer,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2 [KO:K04959]"
hsa05205,Proteoglycans in cancer,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3 [KO:K04960]"
hsa05205,Proteoglycans in cancer,CAMK2A,calcium/calmodulin dependent protein kinase II alpha [KO:K04515] [EC:2.7.11.17]
hsa05205,Proteoglycans in cancer,CAMK2B,calcium/calmodulin dependent protein kinase II beta [KO:K04515] [EC:2.7.11.17]
hsa05205,Proteoglycans in cancer,CAMK2D,calcium/calmodulin dependent protein kinase II delta [KO:K04515] [EC:2.7.11.17]
hsa05205,Proteoglycans in cancer,CAMK2G,calcium/calmodulin dependent protein kinase II gamma [KO:K04515] [EC:2.7.11.17]
hsa05205,Proteoglycans in cancer,NANOGP8,Nanog homeobox retrogene P8 [KO:K10164]
hsa05205,Proteoglycans in cancer,NANOG,Nanog homeobox [KO:K10164]
hsa05205,Proteoglycans in cancer,DDX5,DEAD-box helicase 5 [KO:K12823] [EC:5.6.2.7]
hsa05205,Proteoglycans in cancer,DROSHA,drosha ribonuclease III [KO:K03685] [EC:3.1.26.3]
hsa05205,Proteoglycans in cancer,STAT3,signal transducer and activator of transcription 3 [KO:K04692]
hsa05205,Proteoglycans in cancer,MIR21,microRNA 21 [KO:K16863]
hsa05205,Proteoglycans in cancer,TWIST2,twist family bHLH transcription factor 2 [KO:K09069]
hsa05205,Proteoglycans in cancer,TWIST1,twist family bHLH transcription factor 1 [KO:K09069]
hsa05205,Proteoglycans in cancer,MIR10A,microRNA 10a [KO:K16864]
hsa05205,Proteoglycans in cancer,MIR10B,microRNA 10b [KO:K17393]
hsa05205,Proteoglycans in cancer,HOXD10,homeobox D10 [KO:K09295]
hsa05205,Proteoglycans in cancer,DCN,decorin [KO:K04660]
hsa05205,Proteoglycans in cancer,IGF1,insulin like growth factor 1 [KO:K05459]
hsa05205,Proteoglycans in cancer,IGF1R,insulin like growth factor 1 receptor [KO:K05087] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,MTOR,mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,PDPK1,3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,RPS6KB1,ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,RPS6KB2,ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]
hsa05205,Proteoglycans in cancer,EIF4B,eukaryotic translation initiation factor 4B [KO:K03258]
hsa05205,Proteoglycans in cancer,RPS6,ribosomal protein S6 [KO:K02991]
hsa05205,Proteoglycans in cancer,EGFR,epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,CAV1,caveolin 1 [KO:K06278]
hsa05205,Proteoglycans in cancer,CAV2,caveolin 2 [KO:K12958]
hsa05205,Proteoglycans in cancer,CAV3,caveolin 3 [KO:K12959]
hsa05205,Proteoglycans in cancer,CD63,CD63 molecule [KO:K06497]
hsa05205,Proteoglycans in cancer,CDKN1A,cyclin dependent kinase inhibitor 1A [KO:K06625]
hsa05205,Proteoglycans in cancer,CASP3,caspase 3 [KO:K02187] [EC:3.4.22.56]
hsa05205,Proteoglycans in cancer,TGFB1,transforming growth factor beta 1 [KO:K13375]
hsa05205,Proteoglycans in cancer,TLR2,toll like receptor 2 [KO:K10159]
hsa05205,Proteoglycans in cancer,TLR4,toll like receptor 4 [KO:K10160]
hsa05205,Proteoglycans in cancer,PDCD4,programmed cell death 4 [KO:K16865]
hsa05205,Proteoglycans in cancer,TNF,tumor necrosis factor [KO:K03156]
hsa05205,Proteoglycans in cancer,IL12B,interleukin 12B [KO:K05425]
hsa05205,Proteoglycans in cancer,ERBB3,erb-b2 receptor tyrosine kinase 3 [KO:K05084] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,ERBB4,erb-b2 receptor tyrosine kinase 4 [KO:K05085] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,MYC,"MYC proto-oncogene, bHLH transcription factor [KO:K04377]"
hsa05205,Proteoglycans in cancer,CTNNB1,catenin beta 1 [KO:K02105]
hsa05205,Proteoglycans in cancer,HIF1A,hypoxia inducible factor 1 subunit alpha [KO:K08268]
hsa05205,Proteoglycans in cancer,TFAP4,transcription factor AP-4 [KO:K09108]
hsa05205,Proteoglycans in cancer,VEGFA,vascular endothelial growth factor A [KO:K05448]
hsa05205,Proteoglycans in cancer,KDR,kinase insert domain receptor [KO:K05098] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,MET,"MET proto-oncogene, receptor tyrosine kinase [KO:K05099] [EC:2.7.10.1]"
hsa05205,Proteoglycans in cancer,CBL,Cbl proto-oncogene [KO:K04707] [EC:2.3.2.27]
hsa05205,Proteoglycans in cancer,TIMP3,TIMP metallopeptidase inhibitor 3 [KO:K16866]
hsa05205,Proteoglycans in cancer,THBS1,thrombospondin 1 [KO:K16857]
hsa05205,Proteoglycans in cancer,MMP2,matrix metallopeptidase 2 [KO:K01398] [EC:3.4.24.24]
hsa05205,Proteoglycans in cancer,MMP9,matrix metallopeptidase 9 [KO:K01403] [EC:3.4.24.35]
hsa05205,Proteoglycans in cancer,LUM,lumican [KO:K08122]
hsa05205,Proteoglycans in cancer,FASLG,Fas ligand [KO:K04389]
hsa05205,Proteoglycans in cancer,FAS,Fas cell surface death receptor [KO:K04390]
hsa05205,Proteoglycans in cancer,MDM2,MDM2 proto-oncogene [KO:K06643] [EC:2.3.2.27]
hsa05205,Proteoglycans in cancer,TP53,tumor protein p53 [KO:K04451]
hsa05205,Proteoglycans in cancer,TGFB2,transforming growth factor beta 2 [KO:K13376]
hsa05205,Proteoglycans in cancer,SMAD2,SMAD family member 2 [KO:K04500]
hsa05205,Proteoglycans in cancer,HPSE,heparanase [KO:K07964] [EC:3.2.1.166]
hsa05205,Proteoglycans in cancer,HPSE2,heparanase 2 (inactive) [KO:K07965] [EC:3.2.1.-]
hsa05205,Proteoglycans in cancer,SDC1,syndecan 1 [KO:K06257]
hsa05205,Proteoglycans in cancer,PLAU,"plasminogen activator, urokinase [KO:K01348] [EC:3.4.21.73]"
hsa05205,Proteoglycans in cancer,PLAUR,"plasminogen activator, urokinase receptor [KO:K03985]"
hsa05205,Proteoglycans in cancer,COL1A1,collagen type I alpha 1 chain [KO:K06236]
hsa05205,Proteoglycans in cancer,COL1A2,collagen type I alpha 2 chain [KO:K06236]
hsa05205,Proteoglycans in cancer,ITGA2,integrin subunit alpha 2 [KO:K06481]
hsa05205,Proteoglycans in cancer,ITGB1,integrin subunit beta 1 [KO:K05719]
hsa05205,Proteoglycans in cancer,VTN,vitronectin [KO:K06251]
hsa05205,Proteoglycans in cancer,ITGAV,integrin subunit alpha V [KO:K06487]
hsa05205,Proteoglycans in cancer,ITGB3,integrin subunit beta 3 [KO:K06493]
hsa05205,Proteoglycans in cancer,FN1,fibronectin 1 [KO:K05717]
hsa05205,Proteoglycans in cancer,ITGB5,integrin subunit beta 5 [KO:K06588]
hsa05205,Proteoglycans in cancer,HGF,hepatocyte growth factor [KO:K05460]
hsa05205,Proteoglycans in cancer,WNT1,Wnt family member 1 [KO:K03209]
hsa05205,Proteoglycans in cancer,FZD1,frizzled class receptor 1 [KO:K02432]
hsa05205,Proteoglycans in cancer,FZD7,frizzled class receptor 7 [KO:K02432]
hsa05205,Proteoglycans in cancer,FZD2,frizzled class receptor 2 [KO:K02235]
hsa05205,Proteoglycans in cancer,FZD3,frizzled class receptor 3 [KO:K02329]
hsa05205,Proteoglycans in cancer,FZD4,frizzled class receptor 4 [KO:K02354]
hsa05205,Proteoglycans in cancer,FZD5,frizzled class receptor 5 [KO:K02375]
hsa05205,Proteoglycans in cancer,FZD8,frizzled class receptor 8 [KO:K02375]
hsa05205,Proteoglycans in cancer,FZD6,frizzled class receptor 6 [KO:K02376]
hsa05205,Proteoglycans in cancer,FZD10,frizzled class receptor 10 [KO:K02842]
hsa05205,Proteoglycans in cancer,FZD9,frizzled class receptor 9 [KO:K02842]
hsa05205,Proteoglycans in cancer,ITGA5,integrin subunit alpha 5 [KO:K06484]
hsa05205,Proteoglycans in cancer,SDC2,syndecan 2 [KO:K16336]
hsa05205,Proteoglycans in cancer,EZR,ezrin [KO:K08007]
hsa05205,Proteoglycans in cancer,RDX,radixin [KO:K05762]
hsa05205,Proteoglycans in cancer,MSN,moesin [KO:K05763]
hsa05205,Proteoglycans in cancer,SDC4,syndecan 4 [KO:K16338]
hsa05205,Proteoglycans in cancer,FGF2,fibroblast growth factor 2 [KO:K18497]
hsa05205,Proteoglycans in cancer,FGFR1,fibroblast growth factor receptor 1 [KO:K04362] [EC:2.7.10.1]
hsa05205,Proteoglycans in cancer,FRS2,fibroblast growth factor receptor substrate 2 [KO:K12461]
hsa05205,Proteoglycans in cancer,PTPN11,protein tyrosine phosphatase non-receptor type 11 [KO:K07293] [EC:3.1.3.48]
hsa05205,Proteoglycans in cancer,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]
hsa05205,Proteoglycans in cancer,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]
hsa05205,Proteoglycans in cancer,PLCG1,phospholipase C gamma 1 [KO:K01116] [EC:3.1.4.11]
hsa05205,Proteoglycans in cancer,PLCG2,phospholipase C gamma 2 [KO:K05859] [EC:3.1.4.11]
hsa05205,Proteoglycans in cancer,PRKCA,protein kinase C alpha [KO:K02677] [EC:2.7.11.13]
hsa05205,Proteoglycans in cancer,PRKCB,protein kinase C beta [KO:K19662] [EC:2.7.11.13]
hsa05205,Proteoglycans in cancer,PRKCG,protein kinase C gamma [KO:K19663] [EC:2.7.11.13]
hsa05205,Proteoglycans in cancer,NUDT16L1,nudix hydrolase 16 like 1 [KO:K16867]
hsa05205,Proteoglycans in cancer,PXN,paxillin [KO:K05760]
hsa05205,Proteoglycans in cancer,PTK2,protein tyrosine kinase 2 [KO:K05725] [EC:2.7.10.2]
hsa05205,Proteoglycans in cancer,HBEGF,heparin binding EGF like growth factor [KO:K08523]
hsa05205,Proteoglycans in cancer,GPC1,glypican 1 [KO:K08107]
hsa05205,Proteoglycans in cancer,IGF2,insulin like growth factor 2 [KO:K13769]
hsa05205,Proteoglycans in cancer,GPC3,glypican 3 [KO:K08109]
hsa05205,Proteoglycans in cancer,WNT2,Wnt family member 2 [KO:K00182]
hsa05205,Proteoglycans in cancer,WNT2B,Wnt family member 2B [KO:K00182]
hsa05205,Proteoglycans in cancer,WNT3,Wnt family member 3 [KO:K00312]
hsa05205,Proteoglycans in cancer,WNT3A,Wnt family member 3A [KO:K00312]
hsa05205,Proteoglycans in cancer,WNT4,Wnt family member 4 [KO:K00408]
hsa05205,Proteoglycans in cancer,WNT5A,Wnt family member 5A [KO:K00444]
hsa05205,Proteoglycans in cancer,WNT5B,Wnt family member 5B [KO:K00444]
hsa05205,Proteoglycans in cancer,WNT6,Wnt family member 6 [KO:K00445]
hsa05205,Proteoglycans in cancer,WNT7A,Wnt family member 7A [KO:K00572]
hsa05205,Proteoglycans in cancer,WNT7B,Wnt family member 7B [KO:K00572]
hsa05205,Proteoglycans in cancer,WNT8A,Wnt family member 8A [KO:K00714]
hsa05205,Proteoglycans in cancer,WNT8B,Wnt family member 8B [KO:K00714]
hsa05205,Proteoglycans in cancer,WNT9A,Wnt family member 9A [KO:K01064]
hsa05205,Proteoglycans in cancer,WNT9B,Wnt family member 9B [KO:K01064]
hsa05205,Proteoglycans in cancer,WNT10B,Wnt family member 10B [KO:K01357]
hsa05205,Proteoglycans in cancer,WNT10A,Wnt family member 10A [KO:K01357]
hsa05205,Proteoglycans in cancer,WNT11,Wnt family member 11 [KO:K01384]
hsa05205,Proteoglycans in cancer,WNT16,Wnt family member 16 [KO:K01558]
hsa05205,Proteoglycans in cancer,SHH,sonic hedgehog signaling molecule [KO:K11988]
hsa05205,Proteoglycans in cancer,IHH,Indian hedgehog signaling molecule [KO:K11989]
hsa05205,Proteoglycans in cancer,PTCH1,patched 1 [KO:K06225]
hsa05205,Proteoglycans in cancer,SMO,"smoothened, frizzled class receptor [KO:K06226]"
hsa05205,Proteoglycans in cancer,HSPG2,heparan sulfate proteoglycan 2 [KO:K06255]
hsa05205,Proteoglycans in cancer,CTSL,cathepsin L [KO:K01365] [EC:3.4.22.15]
hsa05205,Proteoglycans in cancer,PRKACA,protein kinase cAMP-activated catalytic subunit alpha [KO:K04345] [EC:2.7.11.11]
hsa05205,Proteoglycans in cancer,PRKACB,protein kinase cAMP-activated catalytic subunit beta [KO:K04345] [EC:2.7.11.11]
hsa05205,Proteoglycans in cancer,PRKACG,protein kinase cAMP-activated catalytic subunit gamma [KO:K04345] [EC:2.7.11.11]
hsa05205,Proteoglycans in cancer,MAPK14,mitogen-activated protein kinase 14 [KO:K04441] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,MAPK11,mitogen-activated protein kinase 11 [KO:K04441] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,MAPK13,mitogen-activated protein kinase 13 [KO:K04441] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,MAPK12,mitogen-activated protein kinase 12 [KO:K04441] [EC:2.7.11.24]
hsa05205,Proteoglycans in cancer,HSPB2,heat shock protein family B (small) member 2 [KO:K09543]
hsa05205,Proteoglycans in cancer,PTPN6,protein tyrosine phosphatase non-receptor type 6 [KO:K05697] [EC:3.1.3.48]
hsa05204,Chemical carcinogenesis - DNA adducts,NAT2,N-acetyltransferase 2 [KO:K00622] [EC:2.3.1.5]
hsa05204,Chemical carcinogenesis - DNA adducts,NAT1,N-acetyltransferase 1 [KO:K00622] [EC:2.3.1.5]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP1A2,cytochrome P450 family 1 subfamily A member 2 [KO:K07409] [EC:1.14.14.1]
hsa05204,Chemical carcinogenesis - DNA adducts,SULT1A4,sulfotransferase family 1A member 4 [KO:K01014] [EC:2.8.2.1]
hsa05204,Chemical carcinogenesis - DNA adducts,SULT1A2,sulfotransferase family 1A member 2 [KO:K01014] [EC:2.8.2.1]
hsa05204,Chemical carcinogenesis - DNA adducts,SULT1A1,sulfotransferase family 1A member 1 [KO:K01014] [EC:2.8.2.1]
hsa05204,Chemical carcinogenesis - DNA adducts,SULT1A3,sulfotransferase family 1A member 3 [KO:K01014] [EC:2.8.2.1]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP1A1,cytochrome P450 family 1 subfamily A member 1 [KO:K07408] [EC:1.14.14.1]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP1B1,cytochrome P450 family 1 subfamily B member 1 [KO:K07410] [EC:1.14.14.1]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP2C8,cytochrome P450 family 2 subfamily C member 8 [KO:K17718] [EC:1.14.14.1]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP2C9,cytochrome P450 family 2 subfamily C member 9 [KO:K17719] [EC:1.14.14.51 1.14.14.52 1.14.14.53 1.14.14.-]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP2C18,cytochrome P450 family 2 subfamily C member 18 [KO:K17720] [EC:1.14.14.1]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP2C19,cytochrome P450 family 2 subfamily C member 19 [KO:K17721] [EC:1.14.14.51 1.14.14.52 1.14.14.53 1.14.14.75 1.14.14.-]
hsa05204,Chemical carcinogenesis - DNA adducts,CYP3A4,cytochrome P450 family 3 subfamily A member 4 [KO:K17689] [EC:1.14.13.32 1.14.14.55 1.14.14.56 1.14.14.57 1.14.14.73 1.14.14.-]
hsa05204,Chemical carcinogenesis - DNA adducts,EPHX1,epoxide hydrolase 1 [KO:K01253] [EC:3.3.2.9]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTO2,glutathione S-transferase omega 2 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTA5,glutathione S-transferase alpha 5 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTT4,glutathione S-transferase theta 4 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTA1,glutathione S-transferase alpha 1 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTA2,glutathione S-transferase alpha 2 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTA3,glutathione S-transferase alpha 3 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTA4,glutathione S-transferase alpha 4 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTM1,glutathione S-transferase mu 1 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTM2,glutathione S-transferase mu 2 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTM3,glutathione S-transferase mu 3 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTM4,glutathione S-transferase mu 4 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTM5,glutathione S-transferase mu 5 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTT1,glutathione S-transferase theta 1 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTT2,glutathione S-transferase theta 2 (gene/pseudogene) [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,MGST1,microsomal glutathione S-transferase 1 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,MGST2,microsomal glutathione S-transferase 2 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,MGST3,microsomal glutathione S-transferase 3 [KO:K00799] [EC:2.5.1.18]
hsa05204,Chemical carcinogenesis - DNA adducts,GSTT2B,glutathione S-transferase theta 2B [KO:K00799] [EC:2.5.1.18]
